SeqID	startPosition	endPosition	GCcontent	GCskew
CP003879.1	3800000	3801000	0.3754	0.0080
CP003879.1	3800200	3801200	0.3624	0.0000
CP003879.1	3800400	3801400	0.3604	-0.0611
CP003879.1	3800600	3801600	0.3514	-0.0484
CP003879.1	3800800	3801800	0.3303	-0.0242
CP003879.1	3801000	3802000	0.3093	-0.0809
CP003879.1	3801200	3802200	0.3173	-0.0662
CP003879.1	3801400	3802400	0.3243	-0.0741
CP003879.1	3801600	3802600	0.3163	-0.1076
CP003879.1	3801800	3802800	0.3213	-0.1277
CP003879.1	3802000	3803000	0.3103	-0.0903
CP003879.1	3802200	3803200	0.3123	-0.0769
CP003879.1	3802400	3803400	0.3223	0.0000
CP003879.1	3802600	3803600	0.3263	0.0307
CP003879.1	3802800	3803800	0.3283	0.0610
CP003879.1	3803000	3804000	0.3534	0.0538
CP003879.1	3803200	3804200	0.3584	0.0615
CP003879.1	3803400	3804400	0.3483	0.0287
CP003879.1	3803600	3804600	0.3383	0.0059
CP003879.1	3803800	3804800	0.3564	0.0169
CP003879.1	3804000	3805000	0.3514	0.0142
CP003879.1	3804200	3805200	0.3514	-0.0598
CP003879.1	3804400	3805400	0.3644	-0.0275
CP003879.1	3804600	3805600	0.3754	0.0027
CP003879.1	3804800	3805800	0.3614	-0.0139
CP003879.1	3805000	3806000	0.3624	-0.0055
CP003879.1	3805200	3806200	0.3413	0.0440
CP003879.1	3805400	3806400	0.3173	-0.0158
CP003879.1	3805600	3806600	0.3043	-0.0329
CP003879.1	3805800	3806800	0.2863	-0.0559
CP003879.1	3806000	3807000	0.2833	0.0035
CP003879.1	3806200	3807200	0.2893	0.0450
CP003879.1	3806400	3807400	0.2843	0.0915
CP003879.1	3806600	3807600	0.2803	0.0357
CP003879.1	3806800	3807800	0.2953	0.0644
CP003879.1	3807000	3808000	0.2893	0.0727
CP003879.1	3807200	3808200	0.2923	0.0411
CP003879.1	3807400	3808400	0.2953	0.0712
CP003879.1	3807600	3808600	0.3073	0.1010
CP003879.1	3807800	3808800	0.3053	0.0951
CP003879.1	3808000	3809000	0.3143	0.0255
CP003879.1	3808200	3809200	0.3223	0.0062
CP003879.1	3808400	3809400	0.3343	0.0180
CP003879.1	3808600	3809600	0.3363	0.0476
CP003879.1	3808800	3809800	0.3584	0.0894
CP003879.1	3809000	3810000	0.3574	0.1148
CP003879.1	3809200	3810200	0.3694	0.0786
CP003879.1	3809400	3810400	0.3724	0.0376
CP003879.1	3809600	3810600	0.3694	0.0190
CP003879.1	3809800	3810800	0.3483	-0.0172
CP003879.1	3810000	3811000	0.3534	-0.0198
CP003879.1	3810200	3811200	0.3193	0.0408
CP003879.1	3810400	3811400	0.3193	0.0784
CP003879.1	3810600	3811600	0.3333	0.0751
CP003879.1	3810800	3811800	0.3493	0.1003
CP003879.1	3811000	3812000	0.3534	0.1161
CP003879.1	3811200	3812200	0.3704	0.0919
CP003879.1	3811400	3812400	0.3654	0.0959
CP003879.1	3811600	3812600	0.3564	0.0899
CP003879.1	3811800	3812800	0.3383	0.0000
CP003879.1	3812000	3813000	0.3303	-0.0788
CP003879.1	3812200	3813200	0.3423	-0.1345
CP003879.1	3812400	3813400	0.3333	-0.1592
CP003879.1	3812600	3813600	0.3273	-0.1988
CP003879.1	3812800	3813800	0.3504	-0.1486
CP003879.1	3813000	3814000	0.3624	-0.1492
CP003879.1	3813200	3814200	0.3654	-0.0795
CP003879.1	3813400	3814400	0.3584	-0.0726
CP003879.1	3813600	3814600	0.3574	-0.0812
CP003879.1	3813800	3814800	0.3504	-0.0971
CP003879.1	3814000	3815000	0.3504	-0.0686
CP003879.1	3814200	3815200	0.3383	-0.0473
CP003879.1	3814400	3815400	0.3554	-0.0648
CP003879.1	3814600	3815600	0.3493	-0.0430
CP003879.1	3814800	3815800	0.3403	-0.0235
CP003879.1	3815000	3816000	0.3443	0.0058
CP003879.1	3815200	3816200	0.3433	-0.0262
CP003879.1	3815400	3816400	0.3403	-0.0235
CP003879.1	3815600	3816600	0.3363	-0.0476
CP003879.1	3815800	3816800	0.3403	-0.0647
CP003879.1	3816000	3817000	0.3233	-0.1022
CP003879.1	3816200	3817200	0.3163	-0.0823
CP003879.1	3816400	3817400	0.3223	-0.0683
CP003879.1	3816600	3817600	0.3423	0.0292
CP003879.1	3816800	3817800	0.3413	0.0616
CP003879.1	3817000	3818000	0.3423	0.0994
CP003879.1	3817200	3818200	0.3654	0.1068
CP003879.1	3817400	3818400	0.3624	0.1105
CP003879.1	3817600	3818600	0.3684	0.1196
CP003879.1	3817800	3818800	0.3714	0.1159
CP003879.1	3818000	3819000	0.3714	0.1590
CP003879.1	3818200	3819200	0.3654	0.1671
CP003879.1	3818400	3819400	0.3714	0.1806
CP003879.1	3818600	3819600	0.3524	0.1648
CP003879.1	3818800	3819800	0.3353	0.1821
CP003879.1	3819000	3820000	0.3343	0.1018
CP003879.1	3819200	3820200	0.3323	0.1024
CP003879.1	3819400	3820400	0.3323	0.1386
CP003879.1	3819600	3820600	0.3423	0.0702
CP003879.1	3819800	3820800	0.3564	0.1124
CP003879.1	3820000	3821000	0.3473	0.1297
CP003879.1	3820200	3821200	0.3463	0.0578
CP003879.1	3820400	3821400	0.3493	-0.0086
CP003879.1	3820600	3821600	0.3383	0.0059
CP003879.1	3820800	3821800	0.3433	-0.0729
CP003879.1	3821000	3822000	0.3504	-0.0514
CP003879.1	3821200	3822200	0.3544	0.0056
CP003879.1	3821400	3822400	0.3443	-0.0291
CP003879.1	3821600	3822600	0.3514	-0.0370
CP003879.1	3821800	3822800	0.3554	-0.0704
CP003879.1	3822000	3823000	0.3664	-0.1038
CP003879.1	3822200	3823200	0.3403	-0.1294
CP003879.1	3822400	3823400	0.3463	-0.0809
CP003879.1	3822600	3823600	0.3413	-0.0557
CP003879.1	3822800	3823800	0.3413	-0.0029
CP003879.1	3823000	3824000	0.3393	0.0560
CP003879.1	3823200	3824200	0.3574	0.0588
CP003879.1	3823400	3824400	0.3423	0.0585
CP003879.1	3823600	3824600	0.3293	0.0638
CP003879.1	3823800	3824800	0.3173	0.0978
CP003879.1	3824000	3825000	0.3213	0.1215
CP003879.1	3824200	3825200	0.3123	0.1282
CP003879.1	3824400	3825400	0.3183	0.1761
CP003879.1	3824600	3825600	0.3263	0.2086
CP003879.1	3824800	3825800	0.3173	0.1924
CP003879.1	3825000	3826000	0.3073	0.2052
CP003879.1	3825200	3826200	0.3183	0.2201
CP003879.1	3825400	3826400	0.3243	0.1420
CP003879.1	3825600	3826600	0.3263	0.1166
CP003879.1	3825800	3826800	0.3343	0.1018
CP003879.1	3826000	3827000	0.3303	0.0727
CP003879.1	3826200	3827200	0.3393	0.0737
CP003879.1	3826400	3827400	0.3413	0.0968
CP003879.1	3826600	3827600	0.3634	0.0579
CP003879.1	3826800	3827800	0.3584	0.0615
CP003879.1	3827000	3828000	0.3614	0.0693
CP003879.1	3827200	3828200	0.3614	0.0637
CP003879.1	3827400	3828400	0.3804	0.0895
CP003879.1	3827600	3828600	0.3614	0.1247
CP003879.1	3827800	3828800	0.3624	0.1215
CP003879.1	3828000	3829000	0.3604	0.1222
CP003879.1	3828200	3829200	0.3473	0.0951
CP003879.1	3828400	3829400	0.3113	0.0932
CP003879.1	3828600	3829600	0.3263	0.0307
CP003879.1	3828800	3829800	0.3343	0.0599
CP003879.1	3829000	3830000	0.3393	0.0501
CP003879.1	3829200	3830200	0.3353	0.0746
CP003879.1	3829400	3830400	0.3493	0.0487
CP003879.1	3829600	3830600	0.3293	0.0942
CP003879.1	3829800	3830800	0.3233	0.1022
CP003879.1	3830000	3831000	0.3233	0.1641
CP003879.1	3830200	3831200	0.3403	0.1235
CP003879.1	3830400	3831400	0.3564	0.1685
CP003879.1	3830600	3831600	0.3604	0.1833
CP003879.1	3830800	3831800	0.3624	0.1768
CP003879.1	3831000	3832000	0.3574	0.1485
CP003879.1	3831200	3832200	0.3333	0.1171
CP003879.1	3831400	3832400	0.3133	0.0415
CP003879.1	3831600	3832600	0.3043	-0.0066
CP003879.1	3831800	3832800	0.2953	-0.0169
CP003879.1	3832000	3833000	0.2933	-0.1263
CP003879.1	3832200	3833200	0.3053	-0.1213
CP003879.1	3832400	3833400	0.3223	-0.1366
CP003879.1	3832600	3833600	0.3413	-0.1672
CP003879.1	3832800	3833800	0.3684	-0.1902
CP003879.1	3833000	3834000	0.3734	-0.1743
CP003879.1	3833200	3834200	0.3794	-0.1873
CP003879.1	3833400	3834400	0.3804	-0.1947
CP003879.1	3833600	3834600	0.3704	-0.2162
CP003879.1	3833800	3834800	0.3333	-0.2132
CP003879.1	3834000	3835000	0.3193	-0.1975
CP003879.1	3834200	3835200	0.3093	-0.1909
CP003879.1	3834400	3835400	0.3103	-0.1871
CP003879.1	3834600	3835600	0.3193	-0.1724
CP003879.1	3834800	3835800	0.3453	-0.1826
CP003879.1	3835000	3836000	0.3734	-0.2064
CP003879.1	3835200	3836200	0.3864	-0.2073
CP003879.1	3835400	3836400	0.3724	-0.1720
CP003879.1	3835600	3836600	0.3724	-0.1398
CP003879.1	3835800	3836800	0.3754	-0.1360
CP003879.1	3836000	3837000	0.3844	-0.1302
CP003879.1	3836200	3837200	0.3834	-0.1593
CP003879.1	3836400	3837400	0.3734	-0.1850
CP003879.1	3836600	3837600	0.3744	-0.1925
CP003879.1	3836800	3837800	0.3774	-0.2202
CP003879.1	3837000	3838000	0.3614	-0.2355
CP003879.1	3837200	3838200	0.3493	-0.2206
CP003879.1	3837400	3838400	0.3614	-0.1579
CP003879.1	3837600	3838600	0.3544	-0.1525
CP003879.1	3837800	3838800	0.3463	-0.1156
CP003879.1	3838000	3839000	0.3383	-0.1006
CP003879.1	3838200	3839200	0.3443	-0.0756
CP003879.1	3838400	3839400	0.3333	-0.1051
CP003879.1	3838600	3839600	0.3263	0.0061
CP003879.1	3838800	3839800	0.3103	0.0839
CP003879.1	3839000	3840000	0.3293	0.1429
CP003879.1	3839200	3840200	0.3644	0.2198
CP003879.1	3839400	3840400	0.4044	0.2475
CP003879.1	3839600	3840600	0.4284	0.2103
CP003879.1	3839800	3840800	0.4765	0.2017
CP003879.1	3840000	3841000	0.4905	0.1959
CP003879.1	3840200	3841200	0.4935	0.1521
CP003879.1	3840400	3841400	0.4825	0.1618
CP003879.1	3840600	3841600	0.4835	0.1263
CP003879.1	3840800	3841800	0.4454	0.1236
CP003879.1	3841000	3842000	0.4394	0.1390
CP003879.1	3841200	3842200	0.4244	0.1981
CP003879.1	3841400	3842400	0.4224	0.1706
CP003879.1	3841600	3842600	0.4394	0.2073
CP003879.1	3841800	3842800	0.4675	0.1777
CP003879.1	3842000	3843000	0.4635	0.1836
CP003879.1	3842200	3843200	0.4625	0.1818
CP003879.1	3842400	3843400	0.4695	0.1898
CP003879.1	3842600	3843600	0.4715	0.1932
CP003879.1	3842800	3843800	0.4845	0.1694
CP003879.1	3843000	3844000	0.4885	0.1844
CP003879.1	3843200	3844200	0.4995	0.1703
CP003879.1	3843400	3844400	0.5195	0.1715
CP003879.1	3843600	3844600	0.4985	0.1566
CP003879.1	3843800	3844800	0.4695	0.1557
CP003879.1	3844000	3845000	0.4384	0.0959
CP003879.1	3844200	3845200	0.3984	0.0653
CP003879.1	3844400	3845400	0.3403	-0.0118
CP003879.1	3844600	3845600	0.3093	-0.1197
CP003879.1	3844800	3845800	0.2903	-0.1241
CP003879.1	3845000	3846000	0.2853	-0.1018
CP003879.1	3845200	3846200	0.2793	-0.1039
CP003879.1	3845400	3846400	0.2793	-0.1326
CP003879.1	3845600	3846600	0.2943	-0.1361
CP003879.1	3845800	3846800	0.3033	-0.1947
CP003879.1	3846000	3847000	0.3053	-0.2000
CP003879.1	3846200	3847200	0.3143	-0.1911
CP003879.1	3846400	3847400	0.3183	-0.1258
CP003879.1	3846600	3847600	0.3113	-0.0675
CP003879.1	3846800	3847800	0.3113	-0.0289
CP003879.1	3847000	3848000	0.3153	-0.0413
CP003879.1	3847200	3848200	0.3193	-0.0470
CP003879.1	3847400	3848400	0.3193	-0.0784
CP003879.1	3847600	3848600	0.3103	-0.0645
CP003879.1	3847800	3848800	0.3243	-0.0679
CP003879.1	3848000	3849000	0.3253	-0.0769
CP003879.1	3848200	3849200	0.3303	-0.1091
CP003879.1	3848400	3849400	0.3514	-0.0940
CP003879.1	3848600	3849600	0.3774	-0.1088
CP003879.1	3848800	3849800	0.3453	-0.0609
CP003879.1	3849000	3850000	0.3453	-0.0957
CP003879.1	3849200	3850200	0.3153	-0.0857
CP003879.1	3849400	3850400	0.2983	-0.0671
CP003879.1	3849600	3850600	0.2803	-0.0214
CP003879.1	3849800	3850800	0.3053	-0.0623
CP003879.1	3850000	3851000	0.3013	0.0033
CP003879.1	3850200	3851200	0.3113	0.0225
CP003879.1	3850400	3851400	0.3193	0.0408
CP003879.1	3850600	3851600	0.3113	0.0289
CP003879.1	3850800	3851800	0.2993	0.0435
CP003879.1	3851000	3852000	0.2853	0.0386
CP003879.1	3851200	3852200	0.2813	0.0890
CP003879.1	3851400	3852400	0.2733	0.0549
CP003879.1	3851600	3852600	0.2783	0.0791
CP003879.1	3851800	3852800	0.2843	0.1479
CP003879.1	3852000	3853000	0.3013	0.1894
CP003879.1	3852200	3853200	0.3213	0.1900
CP003879.1	3852400	3853400	0.3373	0.2522
CP003879.1	3852600	3853600	0.3493	0.2378
CP003879.1	3852800	3853800	0.3604	0.1889
CP003879.1	3853000	3854000	0.3704	0.2378
CP003879.1	3853200	3854200	0.3584	0.2179
CP003879.1	3853400	3854400	0.3433	0.1195
CP003879.1	3853600	3854600	0.3453	0.0667
CP003879.1	3853800	3854800	0.3453	0.0435
CP003879.1	3854000	3855000	0.3584	-0.0168
CP003879.1	3854200	3855200	0.3914	-0.0537
CP003879.1	3854400	3855400	0.4034	-0.0174
CP003879.1	3854600	3855600	0.4094	-0.0073
CP003879.1	3854800	3855800	0.4164	-0.0529
CP003879.1	3855000	3856000	0.3934	-0.1145
CP003879.1	3855200	3856200	0.3664	-0.0984
CP003879.1	3855400	3856400	0.3504	-0.1143
CP003879.1	3855600	3856600	0.3433	-0.1195
CP003879.1	3855800	3856800	0.3363	-0.1071
CP003879.1	3856000	3857000	0.3373	-0.0564
CP003879.1	3856200	3857200	0.3463	-0.0751
CP003879.1	3856400	3857400	0.3564	-0.1067
CP003879.1	3856600	3857600	0.3594	-0.1031
CP003879.1	3856800	3857800	0.3534	-0.0198
CP003879.1	3857000	3858000	0.3524	-0.0170
CP003879.1	3857200	3858200	0.3483	-0.0287
CP003879.1	3857400	3858400	0.3544	0.0056
CP003879.1	3857600	3858600	0.3493	0.0372
CP003879.1	3857800	3858800	0.3443	-0.0640
CP003879.1	3858000	3859000	0.3473	-0.0490
CP003879.1	3858200	3859200	0.3313	-0.0453
CP003879.1	3858400	3859400	0.3263	0.0061
CP003879.1	3858600	3859600	0.3183	0.0063
CP003879.1	3858800	3859800	0.3303	0.1091
CP003879.1	3859000	3860000	0.3233	0.0836
CP003879.1	3859200	3860200	0.3233	0.1393
CP003879.1	3859400	3860400	0.3153	0.0794
CP003879.1	3859600	3860600	0.3273	0.1315
CP003879.1	3859800	3860800	0.3203	0.1125
CP003879.1	3860000	3861000	0.3103	0.0903
CP003879.1	3860200	3861200	0.3013	0.1362
CP003879.1	3860400	3861400	0.3033	0.1419
CP003879.1	3860600	3861600	0.2833	0.1661
CP003879.1	3860800	3861800	0.2913	0.1546
CP003879.1	3861000	3862000	0.2963	0.1824
CP003879.1	3861200	3862200	0.3323	0.1446
CP003879.1	3861400	3862400	0.3453	0.2116
CP003879.1	3861600	3862600	0.3604	0.1778
CP003879.1	3861800	3862800	0.3574	0.1933
CP003879.1	3862000	3863000	0.3604	0.2056
CP003879.1	3862200	3863200	0.3534	0.2351
CP003879.1	3862400	3863400	0.3423	0.1988
CP003879.1	3862600	3863600	0.3473	0.2334
CP003879.1	3862800	3863800	0.3453	0.2638
CP003879.1	3863000	3864000	0.3584	0.3017
CP003879.1	3863200	3864200	0.3433	0.2478
CP003879.1	3863400	3864400	0.3423	0.2105
CP003879.1	3863600	3864600	0.3363	0.1310
CP003879.1	3863800	3864800	0.3483	0.0805
CP003879.1	3864000	3865000	0.3554	0.0197
CP003879.1	3864200	3865200	0.3674	0.0572
CP003879.1	3864400	3865400	0.3654	0.0795
CP003879.1	3864600	3865600	0.3714	0.1051
CP003879.1	3864800	3865800	0.3453	0.0841
CP003879.1	3865000	3866000	0.3423	0.0760
CP003879.1	3865200	3866200	0.3353	0.0507
CP003879.1	3865400	3866400	0.3413	0.0088
CP003879.1	3865600	3866600	0.3213	0.0093
CP003879.1	3865800	3866800	0.3373	0.0682
CP003879.1	3866000	3867000	0.3373	0.1395
CP003879.1	3866200	3867200	0.3343	0.1317
CP003879.1	3866400	3867400	0.3333	0.1532
CP003879.1	3866600	3867600	0.3584	0.1061
CP003879.1	3866800	3867800	0.3483	0.0632
CP003879.1	3867000	3868000	0.3433	0.0379
CP003879.1	3867200	3868200	0.3544	0.0847
CP003879.1	3867400	3868400	0.3463	0.1040
CP003879.1	3867600	3868600	0.3363	0.1369
CP003879.1	3867800	3868800	0.3343	0.1377
CP003879.1	3868000	3869000	0.3353	0.0627
CP003879.1	3868200	3869200	0.3153	-0.0032
CP003879.1	3868400	3869400	0.3053	-0.0033
CP003879.1	3868600	3869600	0.3083	-0.0974
CP003879.1	3868800	3869800	0.3043	-0.1316
CP003879.1	3869000	3870000	0.2853	-0.1298
CP003879.1	3869200	3870200	0.3013	-0.1761
CP003879.1	3869400	3870400	0.3073	-0.1922
CP003879.1	3869600	3870600	0.2933	-0.1604
CP003879.1	3869800	3870800	0.2853	-0.1509
CP003879.1	3870000	3871000	0.2863	-0.1189
CP003879.1	3870200	3871200	0.2803	-0.0500
CP003879.1	3870400	3871400	0.2793	-0.1111
CP003879.1	3870600	3871600	0.2903	-0.1379
CP003879.1	3870800	3871800	0.3203	-0.1313
CP003879.1	3871000	3872000	0.3433	-0.1487
CP003879.1	3871200	3872200	0.3493	-0.2034
CP003879.1	3871400	3872400	0.3604	-0.1722
CP003879.1	3871600	3872600	0.3624	-0.1602
CP003879.1	3871800	3872800	0.3644	-0.1978
CP003879.1	3872000	3873000	0.3674	-0.2207
CP003879.1	3872200	3873200	0.3634	-0.2121
CP003879.1	3872400	3873400	0.3584	-0.1676
CP003879.1	3872600	3873600	0.3584	-0.1844
CP003879.1	3872800	3873800	0.3213	-0.1402
CP003879.1	3873000	3874000	0.3153	-0.0603
CP003879.1	3873200	3874200	0.3373	0.0564
CP003879.1	3873400	3874400	0.3514	0.0541
CP003879.1	3873600	3874600	0.3574	0.1709
CP003879.1	3873800	3874800	0.3744	0.1711
CP003879.1	3874000	3875000	0.3714	0.1860
CP003879.1	3874200	3875200	0.3514	0.1909
CP003879.1	3874400	3875400	0.3453	0.2232
CP003879.1	3874600	3875600	0.3373	0.1691
CP003879.1	3874800	3875800	0.3453	0.2116
CP003879.1	3875000	3876000	0.3514	0.2308
CP003879.1	3875200	3876200	0.3544	0.2373
CP003879.1	3875400	3876400	0.3403	0.2294
CP003879.1	3875600	3876600	0.3423	0.2632
CP003879.1	3875800	3876800	0.3413	0.2551
CP003879.1	3876000	3877000	0.3373	0.2285
CP003879.1	3876200	3877200	0.3303	0.1636
CP003879.1	3876400	3877400	0.3383	0.1538
CP003879.1	3876600	3877600	0.3183	0.1509
CP003879.1	3876800	3877800	0.3083	0.0779
CP003879.1	3877000	3878000	0.3093	0.0162
CP003879.1	3877200	3878200	0.2733	0.0037
CP003879.1	3877400	3878400	0.2653	-0.0717
CP003879.1	3877600	3878600	0.2933	-0.0785
CP003879.1	3877800	3878800	0.3103	-0.0258
CP003879.1	3878000	3879000	0.2963	0.0338
CP003879.1	3878200	3879200	0.3363	0.0655
CP003879.1	3878400	3879400	0.3504	0.1086
CP003879.1	3878600	3879600	0.3453	0.1304
CP003879.1	3878800	3879800	0.3534	0.1445
CP003879.1	3879000	3880000	0.3664	0.1257
CP003879.1	3879200	3880200	0.3734	0.1475
CP003879.1	3879400	3880400	0.3684	0.1196
CP003879.1	3879600	3880600	0.3594	0.0752
CP003879.1	3879800	3880800	0.3463	0.0925
CP003879.1	3880000	3881000	0.3373	0.0504
CP003879.1	3880200	3881200	0.3303	0.0545
CP003879.1	3880400	3881400	0.3253	0.0708
CP003879.1	3880600	3881600	0.3303	0.0909
CP003879.1	3880800	3881800	0.3303	0.0303
CP003879.1	3881000	3882000	0.3453	0.0841
CP003879.1	3881200	3882200	0.3353	0.0448
CP003879.1	3881400	3882400	0.3433	0.0321
CP003879.1	3881600	3882600	0.3403	-0.0059
CP003879.1	3881800	3882800	0.3283	0.0000
CP003879.1	3882000	3883000	0.3143	0.0000
CP003879.1	3882200	3883200	0.3163	0.0063
CP003879.1	3882400	3883400	0.3223	0.0248
CP003879.1	3882600	3883600	0.3383	0.1006
CP003879.1	3882800	3883800	0.3483	0.1379
CP003879.1	3883000	3884000	0.3614	0.1801
CP003879.1	3883200	3884200	0.3684	0.1739
CP003879.1	3883400	3884400	0.3654	0.1726
CP003879.1	3883600	3884600	0.3654	0.1726
CP003879.1	3883800	3884800	0.3584	0.1508
CP003879.1	3884000	3885000	0.3704	0.0703
CP003879.1	3884200	3885200	0.3874	0.0956
CP003879.1	3884400	3885400	0.4064	0.1084
CP003879.1	3884600	3885600	0.3804	0.0895
CP003879.1	3884800	3885800	0.3934	0.0840
CP003879.1	3885000	3886000	0.3914	0.0639
CP003879.1	3885200	3886200	0.3724	-0.0323
CP003879.1	3885400	3886400	0.3614	-0.0914
CP003879.1	3885600	3886600	0.3834	-0.1227
CP003879.1	3885800	3886800	0.3584	-0.1117
CP003879.1	3886000	3887000	0.3433	-0.0845
CP003879.1	3886200	3887200	0.3413	-0.0147
CP003879.1	3886400	3887400	0.3243	0.0309
CP003879.1	3886600	3887600	0.3173	0.0158
CP003879.1	3886800	3887800	0.3423	-0.0819
CP003879.1	3887000	3888000	0.3614	-0.1136
CP003879.1	3887200	3888200	0.3854	-0.1532
CP003879.1	3887400	3888400	0.3954	-0.2203
CP003879.1	3887600	3888600	0.3974	-0.1940
CP003879.1	3887800	3888800	0.3914	-0.1714
CP003879.1	3888000	3889000	0.3764	-0.2021
CP003879.1	3888200	3889200	0.3343	-0.1976
CP003879.1	3888400	3889400	0.3333	-0.1532
CP003879.1	3888600	3889600	0.3504	-0.1771
CP003879.1	3888800	3889800	0.3463	-0.1098
CP003879.1	3889000	3890000	0.3383	-0.0888
CP003879.1	3889200	3890200	0.3644	-0.0385
CP003879.1	3889400	3890400	0.3664	-0.0710
CP003879.1	3889600	3890600	0.3393	-0.0383
CP003879.1	3889800	3890800	0.3443	-0.0814
CP003879.1	3890000	3891000	0.3594	-0.0474
CP003879.1	3890200	3891200	0.3483	-0.0690
CP003879.1	3890400	3891400	0.3453	0.0261
CP003879.1	3890600	3891600	0.3594	0.0306
CP003879.1	3890800	3891800	0.3614	0.0471
CP003879.1	3891000	3892000	0.3604	0.0556
CP003879.1	3891200	3892200	0.3654	0.0301
CP003879.1	3891400	3892400	0.3684	-0.0163
CP003879.1	3891600	3892600	0.3724	-0.0108
CP003879.1	3891800	3892800	0.3544	0.0000
CP003879.1	3892000	3893000	0.3433	0.0087
CP003879.1	3892200	3893200	0.3353	0.0149
CP003879.1	3892400	3893400	0.3263	0.0736
CP003879.1	3892600	3893600	0.3093	0.0485
CP003879.1	3892800	3893800	0.3303	0.0424
CP003879.1	3893000	3894000	0.3293	0.0152
CP003879.1	3893200	3894200	0.3393	0.0088
CP003879.1	3893400	3894400	0.3273	-0.0520
CP003879.1	3893600	3894600	0.3353	-0.0269
CP003879.1	3893800	3894800	0.3193	-0.0658
CP003879.1	3894000	3895000	0.3293	-0.0942
CP003879.1	3894200	3895200	0.3433	-0.0904
CP003879.1	3894400	3895400	0.3634	-0.0799
CP003879.1	3894600	3895600	0.3514	-0.0655
CP003879.1	3894800	3895800	0.3453	-0.0435
CP003879.1	3895000	3896000	0.3303	-0.0061
CP003879.1	3895200	3896200	0.3093	0.1068
CP003879.1	3895400	3896400	0.2973	0.1448
CP003879.1	3895600	3896600	0.2993	0.1505
CP003879.1	3895800	3896800	0.3103	0.1548
CP003879.1	3896000	3897000	0.3173	0.1230
CP003879.1	3896200	3897200	0.2993	0.0167
CP003879.1	3896400	3897400	0.3023	0.0000
CP003879.1	3896600	3897600	0.3103	-0.0194
CP003879.1	3896800	3897800	0.3123	0.0192
CP003879.1	3897000	3898000	0.3153	0.1556
CP003879.1	3897200	3898200	0.3333	0.1652
CP003879.1	3897400	3898400	0.3443	0.2209
CP003879.1	3897600	3898600	0.3463	0.2543
CP003879.1	3897800	3898800	0.3383	0.2367
CP003879.1	3898000	3899000	0.3323	0.1084
CP003879.1	3898200	3899200	0.3363	0.1190
CP003879.1	3898400	3899400	0.3213	0.0405
CP003879.1	3898600	3899600	0.3303	-0.0121
CP003879.1	3898800	3899800	0.3433	-0.0262
CP003879.1	3899000	3900000	0.3493	0.0487
CP003879.1	3899200	3900200	0.3524	0.0909
CP003879.1	3899400	3900400	0.3614	0.1247
CP003879.1	3899600	3900600	0.3644	0.1593
CP003879.1	3899800	3900800	0.3734	0.1314
CP003879.1	3900000	3901000	0.3694	0.0732
CP003879.1	3900200	3901200	0.3754	0.0613
CP003879.1	3900400	3901400	0.3824	0.0628
CP003879.1	3900600	3901600	0.3694	0.0352
CP003879.1	3900800	3901800	0.3514	0.0541
CP003879.1	3901000	3902000	0.3594	0.1198
CP003879.1	3901200	3902200	0.3463	0.1156
CP003879.1	3901400	3902400	0.3273	0.1743
CP003879.1	3901600	3902600	0.3243	0.2654
CP003879.1	3901800	3902800	0.3363	0.3095
CP003879.1	3902000	3903000	0.3363	0.2738
CP003879.1	3902200	3903200	0.3544	0.2373
CP003879.1	3902400	3903400	0.3684	0.2174
CP003879.1	3902600	3903600	0.3814	0.1864
CP003879.1	3902800	3903800	0.3704	0.1946
CP003879.1	3903000	3904000	0.3704	0.2270
CP003879.1	3903200	3904200	0.3473	0.2795
CP003879.1	3903400	3904400	0.3293	0.2340
CP003879.1	3903600	3904600	0.3323	0.2289
CP003879.1	3903800	3904800	0.3443	0.1977
CP003879.1	3904000	3905000	0.3453	0.1478
CP003879.1	3904200	3905200	0.3664	0.1148
CP003879.1	3904400	3905400	0.3874	0.1059
CP003879.1	3904600	3905600	0.3944	0.1168
CP003879.1	3904800	3905800	0.3954	0.1190
CP003879.1	3905000	3906000	0.3974	0.1385
CP003879.1	3905200	3906200	0.3884	0.1289
CP003879.1	3905400	3906400	0.3674	0.1281
CP003879.1	3905600	3906600	0.3483	0.1494
CP003879.1	3905800	3906800	0.3363	0.1310
CP003879.1	3906000	3907000	0.3363	0.1310
CP003879.1	3906200	3907200	0.3333	0.1291
CP003879.1	3906400	3907400	0.3504	0.1257
CP003879.1	3906600	3907600	0.3524	0.1193
CP003879.1	3906800	3907800	0.3493	0.1347
CP003879.1	3907000	3908000	0.3473	0.1354
CP003879.1	3907200	3908200	0.3584	0.1564
CP003879.1	3907400	3908400	0.3393	0.1917
CP003879.1	3907600	3908600	0.3283	0.1890
CP003879.1	3907800	3908800	0.3383	0.1775
CP003879.1	3908000	3909000	0.3363	0.1607
CP003879.1	3908200	3909200	0.3213	0.1526
CP003879.1	3908400	3909400	0.3343	0.1437
CP003879.1	3908600	3909600	0.3363	0.0714
CP003879.1	3908800	3909800	0.3223	0.0807
CP003879.1	3909000	3910000	0.3183	0.0126
CP003879.1	3909200	3910200	0.3373	-0.0682
CP003879.1	3909400	3910400	0.3423	-0.1111
CP003879.1	3909600	3910600	0.3564	-0.1180
CP003879.1	3909800	3910800	0.3644	-0.1593
