SeqID	Source	Start	End	Strand	Partial	COG	COGcolor
CP003879.1	Prodigal	3813558	3814310	-	00	408492581 | triosephosphate isomerase TpiA [Psychroflexus torquis ATCC 700755] | COG0149 | G | 100.0	G
CP003879.1	Prodigal	3814321	3815391	-	00	408492582 | dipeptide transport system permease protein DppB [Psychroflexus torquis ATCC 700755] | COG0601 | EP | 100.0	EP
CP003879.1	Prodigal	3815404	3816492	-	00	408492583 | DoxX superfamily protein [Psychroflexus torquis ATCC 700755] | COG2259 | S | 100.0	S
CP003879.1	Prodigal	3816493	3817035	-	00	#	#
CP003879.1	Prodigal	3817242	3819689	+	00	408492585 | ATP-dependent protease Lon [Psychroflexus torquis ATCC 700755] | COG0466 | O | 100.0	O
CP003879.1	Prodigal	3819809	3820831	+	00	#	#
CP003879.1	Prodigal	3820832	3821824	-	00	408492587 | formiminoglutamase HutE [Psychroflexus torquis ATCC 700755] | COG0010 | E | 100.0	E
CP003879.1	Prodigal	3821828	3823066	-	00	408492588 | imidazolone-5-propionate hydrolase HutI [Psychroflexus torquis ATCC 700755] | COG1228 | Q | 100.0	Q
CP003879.1	Prodigal	3823163	3824305	+	00	408492589 | cystathionine gamma-lyase MetC [Psychroflexus torquis ATCC 700755] | COG0626 | E | 100.0	E
CP003879.1	Prodigal	3824429	3825067	+	00	408492590 | peroxiredoxin, typical 2-cys family AhpC [Psychroflexus torquis ATCC 700755] | COG0450 | V | 100.0	V
CP003879.1	Prodigal	3825120	3825434	+	00	408492591 | protein disulfide isomerase thioredoxin [Psychroflexus torquis ATCC 700755] | COG0526 | O | 100.0	O
CP003879.1	Prodigal	3825415	3825663	+	00	#	#
CP003879.1	Prodigal	3825765	3826139	+	00	408492593 | diacylglycerol kinase DgkA [Psychroflexus torquis ATCC 700755] | COG0818 | I | 100.0	I
CP003879.1	Prodigal	3826191	3828599	+	00	408492594 | cell division DNA translocase FtsK [Psychroflexus torquis ATCC 700755] | COG1674 | D | 100.0	D
CP003879.1	Prodigal	3828603	3829256	+	00	295134701 | outer membrane lipoprotein carrier protein [Zunongwangia profunda SM-A87] | COG2834 | M | 60.8	M
CP003879.1	Prodigal	3829267	3830817	+	00	408492596 | YjgP/YjgQ superfamily lipoprotein exporting permease, putative [Psychroflexus torquis ATCC 700755] | COG0795 | MN | 100.0	MN
CP003879.1	Prodigal	3830820	3831956	+	00	408492597 | 3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II RibBA [Psychroflexus torquis ATCC 700755] | COG0807 | H | 100.0	H
CP003879.1	Prodigal	3832004	3832744	-	00	#	#
CP003879.1	Prodigal	3832781	3834589	-	00	408492599 | very long chain acyl-CoA dehydrogenase, putative [Psychroflexus torquis ATCC 700755] | COG1960 | I | 100.0	I
CP003879.1	Prodigal	3835020	3836207	-	00	408492600 | 3-ketoacyl-CoA thiolase/acetyl-CoA acetyltransferase [Psychroflexus torquis ATCC 700755] | COG0183 | I | 100.0	I
CP003879.1	Prodigal	3836321	3838726	-	00	408492601 | 3-hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase [Psychroflexus torquis ATCC 700755] | COG1250 | I | 100.0	I
CP003879.1	Prodigal	3838741	3839247	-	00	408492602 | transcriptional regulator, MarR family [Psychroflexus torquis ATCC 700755] | COG1846 | K | 100.0	K
CP003879.1	Prodigal	3841394	3841588	+	00	#	#
CP003879.1	Prodigal	3844925	3846133	-	00	408492603 | SAM-dependent methyltransferase [Psychroflexus torquis ATCC 700755] | COG0742 | J | 100.0	J
CP003879.1	Prodigal	3846108	3846623	-	00	408492604 | rRNA methyltransferase SpoU-like protein [Psychroflexus torquis ATCC 700755] | COG0566 | J | 100.0	J
CP003879.1	Prodigal	3846626	3847270	-	00	#	#
CP003879.1	Prodigal	3847267	3847968	-	00	408492606 | 16S ribosomal RNA methyltransferase RsmE [Psychroflexus torquis ATCC 700755] | COG1385 | J | 100.0	J
CP003879.1	Prodigal	3847969	3848586	-	00	#	#
CP003879.1	Prodigal	3848599	3849624	-	00	408492608 | bacterial glycoprotease family protein [Psychroflexus torquis ATCC 700755] | COG0533 | J | 100.0	J
CP003879.1	Prodigal	3849670	3854184	+	00	408492609 | hypothetical protein P700755_003633 [Psychroflexus torquis ATCC 700755] | COG2911 | U | 100.0	U
CP003879.1	Prodigal	3854177	3855901	-	00	408492610 | sodium-solute symporter [Psychroflexus torquis ATCC 700755] | COG0591 | E | 100.0	E
CP003879.1	Prodigal	3855906	3856289	-	00	408492611 | endoribonuclease L-PSP [Psychroflexus torquis ATCC 700755] | COG0251 | V | 100.0	V
CP003879.1	Prodigal	3856296	3859028	-	00	408492612 | organic solvent tolerance protein OstA [Psychroflexus torquis ATCC 700755] | COG1452 | M | 100.0	M
CP003879.1	Prodigal	3859092	3860207	+	00	408492613 | N-acetylmuramoyl-L-alanine amidase AmiC-like protein [Psychroflexus torquis ATCC 700755] | COG0860 | M | 100.0	M
CP003879.1	Prodigal	3860251	3861183	+	00	408492614 | organic solvent resistance conferring ABC transporter, periplasm component Ttg2C [Psychroflexus torquis ATCC 700755] | COG1463 | M | 100.0	M
CP003879.1	Prodigal	3861187	3862527	+	00	408492615 | (4Fe-4S) cluster-binding oxidoreductase [Psychroflexus torquis ATCC 700755] | COG0247 | C | 100.0	C
CP003879.1	Prodigal	3862537	3862956	+	00	408492616 | HAD superfamily protein [Psychroflexus torquis ATCC 700755] | COG0647 | F | 100.0	F
CP003879.1	Prodigal	3862968	3863759	+	00	408492617 | (4Fe-4S) cluster-binding dehydrogenase [Psychroflexus torquis ATCC 700755] | COG0247 | C | 100.0	C
CP003879.1	Prodigal	3863766	3864248	+	00	#	#
CP003879.1	Prodigal	3864289	3867171	+	00	408492619 | beta-N-acetylglucosaminidase, putative [Psychroflexus torquis ATCC 700755] | COG1680 | V | 100.0	V
CP003879.1	Prodigal	3867232	3868350	+	00	408492620 | N-acetyl-alpha-D-glucosaminyl L-malate synthase BshA [Psychroflexus torquis ATCC 700755] | COG0438 | M | 100.0	M
CP003879.1	Prodigal	3869453	3869941	-	00	408492621 | DNA- and iron-binding antioxidant protein/ferroxidase Dps [Psychroflexus torquis ATCC 700755] | COG0783 | PV | 100.0	PV
CP003879.1	Prodigal	3869975	3870463	-	00	408492622 | DNA- and iron-binding antioxidant protein/ferroxidase Dps [Psychroflexus torquis ATCC 700755] | COG0783 | PV | 100.0	PV
CP003879.1	Prodigal	3870523	3870675	-	00	#	#
CP003879.1	Prodigal	3871040	3873745	-	00	408492624 | ATP-dependent Clp protease, ATP-binding subunit ClpC [Psychroflexus torquis ATCC 700755] | COG0542 | O | 100.0	O
CP003879.1	Prodigal	3873806	3876328	+	00	408492625 | DNA gyrase subunit A GyrA [Psychroflexus torquis ATCC 700755] | COG0188 | L | 100.0	L
CP003879.1	Prodigal	3876361	3877629	+	00	408492626 | PEP-CTERM system TPR-repeat lipoprotein [Psychroflexus torquis ATCC 700755] | COG0457 | R | 100.0	R
CP003879.1	Prodigal	3877711	3878013	-	00	408492627 | sigma factor modulation 30S ribosome-associated inhibitor A protein RaiA [Psychroflexus torquis ATCC 700755] | COG1544 | J | 100.0	J
CP003879.1	Prodigal	3878325	3881255	+	00	408492628 | glycolate oxidase/glycerol-3-phosphate dehydrogenase, putative [Psychroflexus torquis ATCC 700755] | COG0277 | C | 100.0	C
CP003879.1	Prodigal	3881244	3882050	-	00	#	#
CP003879.1	Prodigal	3882089	3882547	-	00	#	#
CP003879.1	Prodigal	3882563	3882880	-	00	#	#
CP003879.1	Prodigal	3883110	3884168	+	00	408492630 | chorismate synthase AroC [Psychroflexus torquis ATCC 700755] | COG0082 | E | 100.0	E
CP003879.1	Prodigal	3884174	3885493	+	00	408492631 | glutamate/aspartate:proton symporter GltP [Psychroflexus torquis ATCC 700755] | COG1301 | C | 100.0	C
CP003879.1	Prodigal	3885567	3886637	-	00	408492632 | glutamyl aminopeptidase, peptidase M42 family [Psychroflexus torquis ATCC 700755] | COG1363 | EG | 100.0	EG
CP003879.1	Prodigal	3886745	3887458	+	00	#	#
CP003879.1	Prodigal	3887460	3888686	-	00	408492634 | ammonium transporter Amt [Psychroflexus torquis ATCC 700755] | COG0004 | P | 100.0	P
CP003879.1	Prodigal	3888692	3889030	-	00	408492635 | nitrogen regulatory protein P-II GlnK [Psychroflexus torquis ATCC 700755] | COG0347 | TE | 100.0	TE
CP003879.1	Prodigal	3889131	3889673	-	00	408492636 | acyl-CoA thioester hydrolase [Psychroflexus torquis ATCC 700755] | COG1607 | I | 100.0	I
CP003879.1	Prodigal	3889683	3891008	-	00	408492637 | DNA recombination limiting protein RmuC [Psychroflexus torquis ATCC 700755] | COG1322 | L | 100.0	L
CP003879.1	Prodigal	3891071	3892636	-	00	408492638 | dipeptide/oligopeptide-binding ABC transporter, substrate-binding component OppA-like protein [Psychroflexus torquis ATCC 700755] | COG4166 | E | 99.8	E
CP003879.1	Prodigal	3893256	3893462	-	00	#	#
CP003879.1	Prodigal	3893537	3894169	+	00	408492640 | peroxiredoxin, 1-cys family AhpC [Psychroflexus torquis ATCC 700755] | COG0450 | V | 100.0	V
CP003879.1	Prodigal	3894290	3895657	-	00	408492641 | two-component system nitrogen sensor response regulator NR(I) [Psychroflexus torquis ATCC 700755] | COG2204 | T | 100.0	T
CP003879.1	Prodigal	3896267	3898741	+	00	408492642 | two-component nitrogen sensor histidine kinase [Psychroflexus torquis ATCC 700755] | COG2205 | T | 100.0	T
CP003879.1	Prodigal	3898810	3900270	+	00	408492643 | ribosomal protein S6 glutaminyl transferase RimK [Psychroflexus torquis ATCC 700755] | COG0189 | HJ | 100.0	HJ
CP003879.1	Prodigal	3900267	3901490	+	00	408492644 | glutamate-cysteine ligase, putative [Psychroflexus torquis ATCC 700755] | COG2170 | O | 100.0	O
CP003879.1	Prodigal	3901499	3902173	+	00	408492645 | N-formylglutamate amidohydrolase HutG [Psychroflexus torquis ATCC 700755] | COG3931 | E | 99.6	E
CP003879.1	Prodigal	3902282	3902458	+	00	#	#
CP003879.1	Prodigal	3902477	3904168	+	00	408492647 | ABC-type transporter with two ATP-binding domains [Psychroflexus torquis ATCC 700755] | COG0488 | R | 100.0	R
CP003879.1	Prodigal	3904294	3906246	+	00	408492648 | secreted DNA-specific endonuclease I with Por secretion system C-terminal sorting domain [Psychroflexus torquis ATCC 700755] | COG2356 | L | 100.0	L
CP003879.1	Prodigal	3906323	3907363	+	00	408492649 | O-succinylbenzoate-CoA synthase MenC [Psychroflexus torquis ATCC 700755] | COG4948 | MR | 100.0	MR
CP003879.1	Prodigal	3907360	3908304	+	00	408492650 | CAAX protease self-immunity protein family [Psychroflexus torquis ATCC 700755] | COG1266 | O | 100.0	O
CP003879.1	Prodigal	3908378	3909472	+	00	408492651 | O-succinylbenzoic acid--CoA ligase MenE [Psychroflexus torquis ATCC 700755] | COG0318 | IQ | 100.0	IQ
CP003879.1	Prodigal	3909482	3911131	-	00	408492652 | aminopeptidase N, peptidase M1 family [Psychroflexus torquis ATCC 700755] | COG0308 | E | 100.0	E
CP003879.1	Prodigal	3911167	3911478	+	00	#	#
CP003879.1	Prodigal	3911444	3911971	-	00	#	#
CP003879.1	Prodigal	3912009	3913103	-	00	408492654 | thiol:disulfide interchange protein, TlpA_like family [Psychroflexus torquis ATCC 700755] | COG0526 | O | 100.0	O
CP003879.1	Prodigal	3913136	3914479	-	00	408492655 | GloB-like glyoxylase II with rhodanese domain [Psychroflexus torquis ATCC 700755] | COG0607 | P | 100.0	P
CP003879.1	Prodigal	3914495	3914764	-	00	408492656 | heavy metal associated domain protein [Psychroflexus torquis ATCC 700755] | COG2608 | P | 100.0	P
CP003879.1	Prodigal	3914920	3915555	-	00	408492657 | transcriptional regulator, Crp/Fnr family [Psychroflexus torquis ATCC 700755] | COG0664 | T | 100.0	T
CP003879.1	Prodigal	3915604	3916167	+	00	408492658 | tRNA pseudouridine synthase A RsuA [Psychroflexus torquis ATCC 700755] | COG1187 | J | 100.0	J
CP003879.1	Prodigal	3916169	3917014	-	00	408492659 | hypothetical protein P700755_003689 [Psychroflexus torquis ATCC 700755] | COG3782 | S | 100.0	S
CP003879.1	Prodigal	3917007	3917705	-	00	408492660 | purine nucleoside phosphorylase DeoD [Psychroflexus torquis ATCC 700755] | COG0813 | F | 100.0	F
CP003879.1	Prodigal	3917717	3918376	-	00	408492661 | deoxyribose-phosphate aldolase DeoC [Psychroflexus torquis ATCC 700755] | COG0274 | F | 100.0	F
CP003879.1	Prodigal	3918515	3918853	+	00	408492662 | SSU ribosomal protein S6p RspF [Psychroflexus torquis ATCC 700755] | COG0360 | J | 100.0	J
CP003879.1	Prodigal	3918856	3919152	+	00	408492663 | SSU ribosomal protein S18p RspR [Psychroflexus torquis ATCC 700755] | COG0238 | J | 100.0	J
CP003879.1	Prodigal	3919165	3919614	+	00	408492664 | LSU ribosomal protein L9p RplI [Psychroflexus torquis ATCC 700755] | COG0359 | J | 100.0	J
CP003879.1	Prodigal	3919706	3922870	+	00	408492665 | TonB dependent outer membrane receptor protein [Psychroflexus torquis ATCC 700755] | COG4771 | P | 100.0	P
CP003879.1	Prodigal	3922936	3923409	+	00	#	#
CP003879.1	Prodigal	3923447	3924823	+	00	408492667 | histidyl-tRNA synthetase HisS [Psychroflexus torquis ATCC 700755] | COG0124 | J | 100.0	J
CP003879.1	Prodigal	3924896	3925081	+	00	#	#
CP003879.1	Prodigal	3925543	3925935	+	00	298208494 | hypothetical protein CA2559_09638 [Croceibacter atlanticus HTCC2559] | COG3832 | S | 74.8	S
CP003879.1	Prodigal	3925949	3926803	+	00	408492670 | 4-amino-4-deoxychorismate lyase PabC [Psychroflexus torquis ATCC 700755] | COG0115 | EH | 100.0	EH
CP003879.1	Prodigal	3926800	3927363	-	00	408492671 | transcriptional regulator, putative [Psychroflexus torquis ATCC 700755] | COG1678 | K | 100.0	K
CP003879.1	Prodigal	3927476	3927748	-	00	408492672 | DNA-binding histone-like protein HU/HimA-like protein [Psychroflexus torquis ATCC 700755] | COG0776 | L | 100.0	L
CP003879.1	Prodigal	3927914	3928867	-	00	408492673 | methionyl-tRNA formyltransferase Fmt [Psychroflexus torquis ATCC 700755] | COG0223 | J | 100.0	J
CP003879.1	Prodigal	3928864	3930777	-	00	408492674 | ATP-dependent DNA helicase RecQ [Psychroflexus torquis ATCC 700755] | COG0514 | L | 100.0	L
CP003879.1	Prodigal	3930774	3931322	-	00	408492675 | ATP-binding protein, P-loop_NTPase superfamily [Psychroflexus torquis ATCC 700755] | COG3911 | R | 100.0	R
CP003879.1	Prodigal	3931388	3931684	+	00	295134371 | hypothetical protein ZPR_2528 [Zunongwangia profunda SM-A87] | COG2921 | T | 61.2	T
CP003879.1	Prodigal	3931738	3932379	+	00	#	#
CP003879.1	Prodigal	3932380	3933693	+	00	408492678 | UDP-N-acetylglucosamine 1-carboxyvinyltransferase MurA [Psychroflexus torquis ATCC 700755] | COG0766 | M | 100.0	M
CP003879.1	Prodigal	3933806	3934405	-	00	#	#
CP003879.1	Prodigal	3935011	3935466	+	00	408492680 | lesion bypass DNA polymerase V UmuD [Psychroflexus torquis ATCC 700755] | COG1974 | KT | 100.0	KT
CP003879.1	Prodigal	3935466	3936743	+	00	408492681 | lesion bypass DNA polymerase V UmuC [Psychroflexus torquis ATCC 700755] | COG0389 | L | 100.0	L
CP003879.1	Prodigal	3936956	3938050	+	00	408492682 | polypeptide: ribosome-binding ATPase YchF [Psychroflexus torquis ATCC 700755] | COG0012 | J | 100.0	J
CP003879.1	Prodigal	3938456	3938884	-	00	#	#
CP003879.1	Prodigal	3939769	3940083	-	00	408492684 | TM2 superfamily protein [Psychroflexus torquis ATCC 700755] | COG2314 | S | 100.0	S
CP003879.1	Prodigal	3940409	3940789	-	00	#	#
CP003879.1	Prodigal	3941247	3942668	-	00	408492686 | thiol-disulfide interchange protein, TlpA-like family [Psychroflexus torquis ATCC 700755] | COG0526 | O | 100.0	O
CP003879.1	Prodigal	3942820	3945633	-	00	#	#
CP003879.1	Prodigal	3945757	3946089	-	00	#	#
CP003879.1	Prodigal	3946403	3946732	-	00	#	#
CP003879.1	Prodigal	3947171	3947974	-	00	408492690 | two component response regulator, LytT superfamily [Psychroflexus torquis ATCC 700755] | COG0745 | TK | 100.0	TK
CP003879.1	Prodigal	3947977	3949269	-	00	408492691 | two component sensor histidine kinase [Psychroflexus torquis ATCC 700755] | COG3920 | T | 100.0	T
CP003879.1	Prodigal	3949479	3949868	-	00	#	#
CP003879.1	Prodigal	3949888	3950397	+	00	#	#
CP003879.1	Prodigal	3951002	3951601	+	00	#	#
CP003879.1	Prodigal	3951697	3953028	+	00	408492694 | ATP-dependent large subunit ribosomal RNA helicase DbpA-like protein [Psychroflexus torquis ATCC 700755] | COG0513 | L | 100.0	L
CP003879.1	Prodigal	3953034	3954365	+	00	408492695 | ATP-dependent large subunit ribosomal RNA helicase DbpA-like protein [Psychroflexus torquis ATCC 700755] | COG0513 | L | 100.0	L
CP003879.1	Prodigal	3954999	3955355	+	00	319954800 | hypothetical protein [Cellulophaga algicola DSM 14237] | COG4679 | X | 82.5	X
CP003879.1	Prodigal	3955345	3955635	+	00	408492697 | antitoxin transcriptional regulator of toxin:antitoxin module,HT_XRE superfamily [Psychroflexus torquis ATCC 700755] | COG1396 | K | 100.0	K
CP003879.1	Prodigal	3956587	3957339	-	00	408492699 | multifunctional acyl-CoA thioesterase I/lysophospholipase, putative [Psychroflexus torquis ATCC 700755] | COG2755 | E | 100.0	E
CP003879.1	Prodigal	3957364	3958053	+	00	408492700 | ABC-type transport system involved in lysophospholipase L1 biosynthesis, ATPase component [Psychroflexus torquis ATCC 700755] | COG4181 | Q | 100.0	Q
CP003879.1	Prodigal	3958101	3960596	+	00	408492701 | ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component [Psychroflexus torquis ATCC 700755] | COG3127 | Q | 100.0	Q
CP003879.1	Prodigal	3960653	3962464	+	00	408492702 | multidrug ABC-type exporter, ATP-binding/permease components [Psychroflexus torquis ATCC 700755] | COG1132 | V | 100.0	V
CP003879.1	Prodigal	3963096	3963398	+	00	408492703 | GIY-YIG_SF superfamily protein [Psychroflexus torquis ATCC 700755] | COG2827 | L | 100.0	L
CP003879.1	Prodigal	3964737	3966167	-	00	408492704 | type I secretion outer membrane protein, TolC family [Psychroflexus torquis ATCC 700755] | COG1538 | M | 100.0	M
CP003879.1	Prodigal	3966747	3967421	-	00	408492705 | multidrug or lipoprotein exporter ABC-type transporter, ATP-binding component [Psychroflexus torquis ATCC 700755] | COG1136 | M | 100.0	M
CP003879.1	Prodigal	3967484	3968227	-	00	#	#
CP003879.1	Prodigal	3968290	3970674	-	00	408492707 | acidobacterial duplicated orphan (ADOP) ABC-type permease-like protein [Psychroflexus torquis ATCC 700755] | COG0577 | V | 100.0	V
CP003879.1	Prodigal	3970765	3973119	-	00	408492708 | acidobacterial duplicated orphan (ADOP) ABC-type permease-like protein [Psychroflexus torquis ATCC 700755] | COG0577 | V | 100.0	V
CP003879.1	Prodigal	3973475	3975835	-	00	408492709 | acidobacterial duplicated orphan (ADOP) ABC-type permease-like protein [Psychroflexus torquis ATCC 700755] | COG0577 | V | 100.0	V
CP003879.1	Prodigal	3976192	3978624	-	00	408492710 | acidobacterial duplicated orphan (ADOP) ABC-type permease-like protein [Psychroflexus torquis ATCC 700755] | COG0577 | V | 100.0	V
CP003879.1	Prodigal	3978803	3981244	-	00	408492711 | acidobacterial duplicated orphan (ADOP) ABC-type permease-like protein [Psychroflexus torquis ATCC 700755] | COG0577 | V | 100.0	V
CP003879.1	Prodigal	3981482	3983929	-	00	408492712 | acidobacterial duplicated orphan (ADOP) ABC-type permease-like protein [Psychroflexus torquis ATCC 700755] | COG0577 | V | 100.0	V
CP003879.1	Prodigal	3984203	3986617	-	00	408492713 | acidobacterial duplicated orphan (ADOP) ABC-type permease-like protein [Psychroflexus torquis ATCC 700755] | COG0577 | V | 100.0	V
CP003879.1	Prodigal	3986679	3987506	-	00	#	#
CP003879.1	Prodigal	3987637	3988668	-	00	#	#
CP003879.1	Prodigal	3988701	3989453	-	00	#	#
CP003879.1	Prodigal	3989629	3990663	+	00	408490526 | transposase [Psychroflexus torquis ATCC 700755] | COG3415 | X | 100.0	X
CP003879.1	Prodigal	3990688	3991299	-	00	#	#
CP003879.1	Prodigal	3991436	3993031	-	00	408492316 | transposase, IS5 family [Psychroflexus torquis ATCC 700755] | COG3039 | X | 100.0	X
CP003879.1	Prodigal	3993252	3995000	-	00	120435072 | FtsX family membrane protein [Gramella forsetii KT0803] | COG0577 | V | 61.1	V
CP003879.1	Prodigal	3994979	3995692	-	00	#	#
CP003879.1	Prodigal	3995859	3998240	-	00	408492717 | acidobacterial duplicated orphan (ADOP) ABC-type permease-like protein [Psychroflexus torquis ATCC 700755] | COG0577 | V | 100.0	V
CP003879.1	Prodigal	3998434	4000833	-	00	408492718 | acidobacterial duplicated orphan (ADOP) ABC-type permease-like protein [Psychroflexus torquis ATCC 700755] | COG0577 | V | 100.0	V
CP003879.1	Prodigal	4001098	4003482	-	00	408492719 | acidobacterial duplicated orphan (ADOP) ABC-type permease-like protein [Psychroflexus torquis ATCC 700755] | COG0577 | V | 100.0	V
CP003879.1	Prodigal	4003837	4004514	-	00	408492720 | multidrug or lipoprotein exporter ABC-type transporter, ATP-binding component [Psychroflexus torquis ATCC 700755] | COG1136 | M | 100.0	M
CP003879.1	Prodigal	4004584	4005291	+	00	#	#
CP003879.1	Prodigal	4005249	4006499	-	00	408492722 | RND-type efflux membrane fusion protein [Psychroflexus torquis ATCC 700755] | COG0845 | MV | 100.0	MV
CP003879.1	Prodigal	4006706	4008058	+	00	408492723 | two-component system response regulator [Psychroflexus torquis ATCC 700755] | COG2204 | T | 100.0	T
CP003879.1	Prodigal	4008048	4009391	+	00	408492724 | two -component sensor histidine kinase [Psychroflexus torquis ATCC 700755] | COG5000 | T | 100.0	T
CP003879.1	Prodigal	4009646	4010092	+	00	408492725 | DnaJ and KTSC superfamily domain containing protein [Psychroflexus torquis ATCC 700755] | COG2214 | K | 100.0	K
CP003879.1	Prodigal	4010423	4010836	+	00	#	#
CP003879.1	Prodigal	4011047	4011157	+	00	#	#
CP003879.1	Prodigal	4011494	4012237	-	00	408492726 | delta-9 fatty acid desaturase [Psychroflexus torquis ATCC 700755] | COG1398 | I | 99.6	I
CP003879.1	Prodigal	4012305	4012874	-	00	408492727 | transcriptional regulator, Crp/Fnr family [Psychroflexus torquis ATCC 700755] | COG0664 | T | 100.0	T
CP003879.1	Prodigal	4013199	4013732	-	00	408492728 | two-component system response regulator protein LytT-like protein [Psychroflexus torquis ATCC 700755] | COG3279 | KT | 100.0	KT
CP003879.1	Prodigal	4013725	4013898	-	00	#	#
CP003879.1	Prodigal	4013879	4014748	-	00	408492729 | two -component sensor histidine kinase LytS-like protein [Psychroflexus torquis ATCC 700755] | COG2972 | T | 100.0	T
CP003879.1	Prodigal	4014836	4015870	-	00	408490526 | transposase [Psychroflexus torquis ATCC 700755] | COG3415 | X | 100.0	X
CP003879.1	Prodigal	4016684	4016875	+	00	408492731 | cold shock protein CspD [Psychroflexus torquis ATCC 700755] | COG1278 | K | 100.0	K
CP003879.1	Prodigal	4017370	4018578	+	00	408492732 | long chain acyl-CoA dehydrogenase [Psychroflexus torquis ATCC 700755] | COG1960 | I | 100.0	I
CP003879.1	Prodigal	4019663	4020328	-	00	408492733 | thiamine phosphate pyrophosphorylase ThiE [Psychroflexus torquis ATCC 700755] | COG0352 | H | 100.0	H
CP003879.1	Prodigal	4020382	4020540	+	00	#	#
CP003879.1	Prodigal	4020621	4023176	-	00	#	#
CP003879.1	Prodigal	4023363	4024793	-	00	408492735 | metal-dependent amidohydrolase, putative [Psychroflexus torquis ATCC 700755] | COG1228 | Q | 100.0	Q
CP003879.1	Prodigal	4025079	4026287	-	00	408492736 | phosphoprotein phosphatase, putative [Psychroflexus torquis ATCC 700755] | COG0639 | T | 100.0	T
CP003879.1	Prodigal	4026372	4026635	-	00	#	#
CP003879.1	Prodigal	4026869	4027453	-	00	408492737 | CAAX protease self-immunity protein family [Psychroflexus torquis ATCC 700755] | COG1266 | O | 100.0	O
CP003879.1	Prodigal	4027692	4028927	-	00	408492738 | beta-lactamase class C AmpC-like protein [Psychroflexus torquis ATCC 700755] | COG1680 | V | 100.0	V
CP003879.1	Prodigal	4029176	4029544	-	00	#	#
CP003879.1	Prodigal	4029948	4030694	-	00	#	#
CP003879.1	Prodigal	4030729	4031298	-	00	#	#
CP003879.1	Prodigal	4031415	4032491	-	00	408492741 | membrane protein [Psychroflexus torquis ATCC 700755] | COG2311 | S | 100.0	S
CP003879.1	Prodigal	4032665	4033738	-	00	#	#
CP003879.1	Prodigal	4033754	4034149	-	00	#	#
CP003879.1	Prodigal	4034308	4035420	-	00	408492744 | transcriptional regulator, AraC family [Psychroflexus torquis ATCC 700755] | COG2207 | K | 100.0	K
CP003879.1	Prodigal	4035534	4036124	-	00	408492745 | transcriptional regulator, TetR family [Psychroflexus torquis ATCC 700755] | COG1309 | K | 100.0	K
CP003879.1	Prodigal	4036432	4037178	-	00	#	#
CP003879.1	Prodigal	4037998	4040007	+	00	408492747 | metalloendopeptidase PepO [Psychroflexus torquis ATCC 700755] | COG3590 | O | 100.0	O
CP003879.1	Prodigal	4040358	4040609	+	00	#	#
CP003879.1	Prodigal	4040602	4041192	+	00	#	#
CP003879.1	Prodigal	4041675	4042706	+	00	408492750 | hypothetical protein P700755_003792 [Psychroflexus torquis ATCC 700755] | COG3673 | S | 100.0	S
CP003879.1	Prodigal	4042675	4043337	+	00	#	#
CP003879.1	Prodigal	4043343	4043636	+	00	#	#
CP003879.1	Prodigal	4043852	4044946	-	00	408492753 | transposase, IS4 family [Psychroflexus torquis ATCC 700755] | COG3385 | X | 100.0	X
CP003879.1	Prodigal	4045105	4045323	-	00	#	#
CP003879.1	Prodigal	4045440	4045718	+	00	#	#
CP003879.1	Prodigal	4046135	4047643	+	00	#	#
CP003879.1	Prodigal	4047694	4048212	-	00	#	#
CP003879.1	Prodigal	4048483	4048965	+	00	#	#
CP003879.1	Prodigal	4049200	4049433	+	00	#	#
CP003879.1	Prodigal	4049695	4049979	+	00	#	#
CP003879.1	Prodigal	4052240	4052719	+	00	#	#
CP003879.1	Prodigal	4053127	4053705	+	00	#	#
CP003879.1	Prodigal	4055022	4055534	-	00	408492764 | YceI superfamily protein [Psychroflexus torquis ATCC 700755] | COG2353 | R | 100.0	R
CP003879.1	Prodigal	4056238	4056807	-	00	408492765 | transcriptional regulator, Crp/Fnr family [Psychroflexus torquis ATCC 700755] | COG0664 | T | 100.0	T
CP003879.1	Prodigal	4056923	4057375	+	00	#	#
CP003879.1	Prodigal	4057381	4059729	+	00	408492767 | TolC-like type I secretion outer membrane protein with type I periplasmic ligand-binding domain [Psychroflexus torquis ATCC 700755] | COG2984 | R | 100.0	R
CP003879.1	Prodigal	4059753	4060838	+	00	408492768 | RND-type efflux membrane fusion protein [Psychroflexus torquis ATCC 700755] | COG0845 | MV | 100.0	MV
CP003879.1	Prodigal	4060856	4063969	+	00	408492769 | cation/multidrug efflux pump, AcrB family [Psychroflexus torquis ATCC 700755] | COG0841 | V | 100.0	V
CP003879.1	Prodigal	4064117	4065067	+	00	408492770 | hypothetical protein P700755_003814 [Psychroflexus torquis ATCC 700755] | COG3528 | S | 100.0	S
CP003879.1	Prodigal	4065112	4066203	+	00	408492771 | adenylate cyclase [Psychroflexus torquis ATCC 700755] | COG2114 | T | 100.0	T
CP003879.1	Prodigal	4066243	4066533	+	00	#	#
CP003879.1	Prodigal	4066998	4067573	-	00	#	#
